Date, Country_code, Country, WHO_region,Temperature (° F)(MIN),Temperature (° F)(AVG),Temperature (° F)(Max), New_cases, Cumulative_cases, New_deaths, Cumulative_deaths
9/14/2020,GB,The United Kingdom,EURO,81,67.8,55,3330,368508,5,41628
9/15/2020,GB,The United Kingdom,EURO,84,71.8,61,2621,371129,9,41637
9/16/2020,GB,The United Kingdom,EURO,77,69.9,61,3103,374232,27,41664
9/17/2020,GB,The United Kingdom,EURO,70,61.9,55,3991,378223,20,41684
9/18/2020,GB,The United Kingdom,EURO,68,61.2,54,3395,381618,21,41705
9/19/2020,GB,The United Kingdom,EURO,73,64.7,57,4322,385940,27,41732
9/20/2020,GB,The United Kingdom,EURO,75,65.2,57,4422,390362,27,41759
9/21/2020,GB,The United Kingdom,EURO,73,63.4,55,3899,394261,18,41777
9/22/2020,GB,The United Kingdom,EURO,77,67.3,59,4368,398629,11,41788
9/23/2020,GB,The United Kingdom,EURO,68,61.8,52,4926,403555,37,41825
9/24/2020,GB,The United Kingdom,EURO,63,54,50,6178,409733,37,41862
9/25/2020,GB,The United Kingdom,EURO,59,53.4,48,6634,416367,40,41902
9/26/2020,GB,The United Kingdom,EURO,55,51.8,46,6873,423240,34,41936
9/27/2020,GB,The United Kingdom,EURO,57,54.1,52,6041,429281,35,41971
9/28/2020,GB,The United Kingdom,EURO,64,58.3,52,5692,434973,17,41988
9/29/2020,GB,The United Kingdom,EURO,66,61.1,55,4044,439017,13,42001
9/30/2020,GB,The United Kingdom,EURO,64,59.1,54,7143,446160,71,42072
10/1/2020,GB,The United Kingdom,EURO,61,56.2,52,7108,453268,71,42143
10/2/2020,GB,The United Kingdom,EURO,59,56,52,6914,460182,59,42202
10/3/2020,GB,The United Kingdom,EURO,61,57.4,52,6968,467150,66,42268
10/4/2020,GB,The United Kingdom,EURO,54,51.6,50,12871,480021,49,42317
10/5/2020,GB,The United Kingdom,EURO,63,56.3,50,22961,502982,33,42350
10/6/2020,GB,The United Kingdom,EURO,61,56.9,54,12593,515575,19,42369
10/7/2020,GB,The United Kingdom,EURO,61,55.9,50,14542,530117,76,42445
10/8/2020,GB,The United Kingdom,EURO,66,59.6,52,14162,544279,70,42515
10/9/2020,GB,The United Kingdom,EURO,59,52.1,48,17540,561819,77,42592
10/10/2020,GB,The United Kingdom,EURO,57,50.9,45,13864,575683,87,42679
10/11/2020,GB,The United Kingdom,EURO,57,52.4,50,15165,590848,81,42760
10/12/2020,GB,The United Kingdom,EURO,57,51.1,46,12872,603720,65,42825
10/13/2020,GB,The United Kingdom,EURO,52,50.2,48,13972,617692,50,42875
10/14/2020,GB,The United Kingdom,EURO,57,52.3,48,17232,634924,143,43018
10/15/2020,GB,The United Kingdom,EURO,55,50.7,48,19724,654648,137,43155
10/16/2020,GB,The United Kingdom,EURO,55,51,46,18978,673626,138,43293
10/17/2020,GB,The United Kingdom,EURO,54,52.1,50,15635,689261,136,43429
10/18/2020,GB,The United Kingdom,EURO,55,52.7,50,16171,705432,150,43579
10/19/2020,GB,The United Kingdom,EURO,61,55.3,50,16981,722413,67,43646
10/20/2020,GB,The United Kingdom,EURO,66,60.9,55,18803,741216,80,43726
10/21/2020,GB,The United Kingdom,EURO,63,59.1,57,21330,762546,241,43967
10/22/2020,GB,The United Kingdom,EURO,63,56.9,54,26687,789233,191,44158
10/23/2020,GB,The United Kingdom,EURO,61,55.7,48,21238,810471,189,44347
10/24/2020,GB,The United Kingdom,EURO,63,56.5,50,20531,831002,224,44571
10/25/2020,GB,The United Kingdom,EURO,55,51.9,50,23012,854014,174,44745
10/26/2020,GB,The United Kingdom,EURO,57,51.1,46,19790,873804,151,44896
10/27/2020,GB,The United Kingdom,EURO,59,51.7,46,20890,894694,102,44998
10/28/2020,GB,The United Kingdom,EURO,55,51.1,48,22885,917579,367,45365
10/29/2020,GB,The United Kingdom,EURO,61,55.1,48,24700,942279,310,45675
10/30/2020,GB,The United Kingdom,EURO,63,60.9,59,23065,965344,280,45955
10/31/2020,GB,The United Kingdom,EURO,61,57.6,54,24405,989749,274,46229
11/1/2020,GB,The United Kingdom,EURO,64,60.1,52,21915,1011664,326,46555
11/2/2020,GB,The United Kingdom,EURO,64,58.3,48,23254,1034918,162,46717
11/3/2020,GB,The United Kingdom,EURO,52,48.2,45,18950,1053868,136,46853
11/4/2020,GB,The United Kingdom,EURO,54,45.9,39,20018,1073886,397,47250
11/5/2020,GB,The United Kingdom,EURO,50,44.1,39,25177,1099063,492,47742
11/6/2020,GB,The United Kingdom,EURO,54,46,39,24138,1123201,378,48120
11/7/2020,GB,The United Kingdom,EURO,57,50,43,23287,1146488,355,48475
11/8/2020,GB,The United Kingdom,EURO,50,50,50,24957,1171445,413,48888
11/9/2020,GB,The United Kingdom,EURO,63,57.4,55,20572,1192017,156,49044
11/10/2020,GB,The United Kingdom,EURO,61,55.9,52,21350,1213367,194,49238
11/11/2020,GB,The United Kingdom,EURO,57,54.6,50,20412,1233779,532,49770
11/12/2020,GB,The United Kingdom,EURO,55,53.2,50,22950,1256729,595,50365
1/3/2020,CA,Canada,AMRO,41,37.7,34,0,0,0,0
1/4/2020,CA,Canada,AMRO,36,31.2,28,0,0,0,0
1/5/2020,CA,Canada,AMRO,28,19.9,12,0,0,0,0
1/6/2020,CA,Canada,AMRO,,,,0,0,0,0
1/7/2020,CA,Canada,AMRO,,,,0,0,0,0
1/8/2020,CA,Canada,AMRO,30,23.4,7,0,0,0,0
1/9/2020,CA,Canada,AMRO,12,5.8,0,0,0,0,0
1/10/2020,CA,Canada,AMRO,37,29.8,12,0,0,0,0
1/11/2020,CA,Canada,AMRO,,,,0,0,0,0
1/12/2020,CA,Canada,AMRO,28,19.6,12,0,0,0,0
1/13/2020,CA,Canada,AMRO,19,16.1,10,0,0,0,0
1/14/2020,CA,Canada,AMRO,,,,0,0,0,0
1/15/2020,CA,Canada,AMRO,34,27.1,19,0,0,0,0
1/16/2020,CA,Canada,AMRO,28,21.7,5,0,0,0,0
1/17/2020,CA,Canada,AMRO,,,,0,0,0,0
1/18/2020,CA,Canada,AMRO,7,3.7,-2,0,0,0,0
1/19/2020,CA,Canada,AMRO,,,,0,0,0,0
1/20/2020,CA,Canada,AMRO,14,5.4,0,0,0,0,0
1/21/2020,CA,Canada,AMRO,25,11,-2,0,0,0,0
1/22/2020,CA,Canada,AMRO,,,,0,0,0,0
1/23/2020,CA,Canada,AMRO,36,28.9,23,0,0,0,0
1/24/2020,CA,Canada,AMRO,,,,0,0,0,0
1/25/2020,CA,Canada,AMRO,32,31,28,0,0,0,0
1/26/2020,CA,Canada,AMRO,,,,5,5,0,0
1/27/2020,CA,Canada,AMRO,34,32.5,30,1,6,0,0
1/28/2020,CA,Canada,AMRO,,,,1,7,0,0
1/29/2020,CA,Canada,AMRO,,,,0,7,0,0
1/30/2020,CA,Canada,AMRO,19,12.1,5,0,7,0,0
1/31/2020,CA,Canada,AMRO,21,14.2,5,1,8,0,0
2/1/2020,CA,Canada,AMRO,27,17.5,10,0,8,0,0
2/2/2020,CA,Canada,AMRO,28,22.6,18,0,8,0,0
2/3/2020,CA,Canada,AMRO,37,29.4,23,0,8,0,0
2/4/2020,CA,Canada,AMRO,36,29.2,21,0,8,0,0
2/5/2020,CA,Canada,AMRO,28,16.9,12,1,9,0,0
2/6/2020,CA,Canada,AMRO,23,18.6,14,0,9,0,0
2/7/2020,CA,Canada,AMRO,23,18.5,7,2,11,0,0
2/8/2020,CA,Canada,AMRO,7,-0.2,-6,0,11,0,0
2/9/2020,CA,Canada,AMRO,14,3.3,-15,0,11,0,0
2/10/2020,CA,Canada,AMRO,30,19.8,10,0,11,0,0
2/11/2020,CA,Canada,AMRO,30,25,12,0,11,0,0
2/12/2020,CA,Canada,AMRO,36,29,21,0,11,0,0
2/13/2020,CA,Canada,AMRO,30,19.3,0,0,11,0,0
2/14/2020,CA,Canada,AMRO,3,-4.5,-13,0,11,0,0
2/15/2020,CA,Canada,AMRO,27,14.2,0,0,11,0,0
2/16/2020,CA,Canada,AMRO,37,32.1,27,0,11,0,0
2/17/2020,CA,Canada,AMRO,23,16.5,7,1,12,0,0
2/18/2020,CA,Canada,AMRO,39,20.9,9,0,12,0,0
2/19/2020,CA,Canada,AMRO,34,21.5,10,0,12,0,0
2/20/2020,CA,Canada,AMRO,10,7.4,1,0,12,0,0
2/21/2020,CA,Canada,AMRO,30,15.4,-2,0,12,0,0
2/22/2020,CA,Canada,AMRO,37,29.8,25,1,13,0,0
2/23/2020,CA,Canada,AMRO,43,33.6,23,0,13,0,0
2/24/2020,CA,Canada,AMRO,46,38.4,32,1,14,0,0
2/25/2020,CA,Canada,AMRO,39,36.2,34,0,14,0,0
2/26/2020,CA,Canada,AMRO,34,29.7,28,1,15,0,0
2/27/2020,CA,Canada,AMRO,34,26.5,16,0,15,0,0
2/28/2020,CA,Canada,AMRO,18,13.2,10,3,18,0,0
2/29/2020,CA,Canada,AMRO,14,7.5,1,0,18,0,0
3/1/2020,CA,Canada,AMRO,,,,5,23,0,0
3/2/2020,CA,Canada,AMRO,,,,8,31,0,0
3/3/2020,CA,Canada,AMRO,37,33.3,27,3,34,0,0
3/4/2020,CA,Canada,AMRO,39,35.2,32,0,34,0,0
3/5/2020,CA,Canada,AMRO,36,32.5,27,15,49,0,0
3/6/2020,CA,Canada,AMRO,,,,4,53,0,0
3/7/2020,CA,Canada,AMRO,30,22.8,10,8,61,0,0
3/8/2020,CA,Canada,AMRO,39,39,39,3,64,0,0
3/9/2020,CA,Canada,AMRO,54,45.9,39,12,76,0,0
3/10/2020,CA,Canada,AMRO,45,38.8,27,5,81,0,0
3/11/2020,CA,Canada,AMRO,28,25,19,16,97,1,1
3/12/2020,CA,Canada,AMRO,36,30.3,27,0,97,0,1
3/13/2020,CA,Canada,AMRO,45,38.6,32,59,156,0,1
3/14/2020,CA,Canada,AMRO,39,35.4,30,24,180,0,1
3/15/2020,CA,Canada,AMRO,28,23.6,16,128,308,0,1
3/16/2020,CA,Canada,AMRO,30,22.8,14,0,308,0,1
3/17/2020,CA,Canada,AMRO,43,34.1,27,120,428,0,1
3/18/2020,CA,Canada,AMRO,37,32,27,145,573,8,9
3/19/2020,CA,Canada,AMRO,39,35.2,30,163,736,0,9
3/20/2020,CA,Canada,AMRO,57,41.8,27,110,846,0,9
3/21/2020,CA,Canada,AMRO,25,19.9,12,202,1048,4,13
3/22/2020,CA,Canada,AMRO,30,23.3,14,0,1048,0,13
3/23/2020,CA,Canada,AMRO,32,27.4,23,336,1384,6,19
3/24/2020,CA,Canada,AMRO,39,32.4,28,355,1739,6,25
3/25/2020,CA,Canada,AMRO,,,,0,1739,0,25
3/26/2020,CA,Canada,AMRO,,,,1816,3555,10,35
3/27/2020,CA,Canada,AMRO,,,,0,3555,0,35
3/28/2020,CA,Canada,AMRO,45,35,23,463,4018,4,39
3/29/2020,CA,Canada,AMRO,41,39.2,37,739,4757,16,55
3/30/2020,CA,Canada,AMRO,48,42.8,36,898,5655,6,61
3/31/2020,CA,Canada,AMRO,,,,662,6317,5,66
4/1/2020,CA,Canada,AMRO,45,37,28,1378,7695,23,89
4/2/2020,CA,Canada,AMRO,50,41.5,30,1310,9005,16,105
4/3/2020,CA,Canada,AMRO,50,44.5,39,1109,10114,22,127
4/4/2020,CA,Canada,AMRO,57,47.5,37,1618,11732,25,152
4/5/2020,CA,Canada,AMRO,50,45.4,36,1206,12938,62,214
4/6/2020,CA,Canada,AMRO,57,42.9,28,966,13904,17,231
4/7/2020,CA,Canada,AMRO,55,44.3,32,1902,15806,62,293
4/8/2020,CA,Canada,AMRO,46,40,34,1243,17049,52,345
4/9/2020,CA,Canada,AMRO,43,38.6,34,1384,18433,56,401
4/10/2020,CA,Canada,AMRO,41,35.9,32,1326,19759,60,461
4/11/2020,CA,Canada,AMRO,46,36.4,28,1467,21226,70,531
4/12/2020,CA,Canada,AMRO,54,43,28,1318,22544,69,600
4/13/2020,CA,Canada,AMRO,59,50.4,39,1158,23702,74,674
4/14/2020,CA,Canada,AMRO,43,37.9,34,1084,24786,60,734
4/15/2020,CA,Canada,AMRO,39,32.3,27,1360,26146,89,823
4/16/2020,CA,Canada,AMRO,39,32.1,23,1394,27540,131,954
4/17/2020,CA,Canada,AMRO,43,34.8,27,1344,28884,94,1048
4/18/2020,CA,Canada,AMRO,52,38.9,27,1775,30659,202,1250
4/19/2020,CA,Canada,AMRO,45,40.4,34,1741,32400,96,1346
4/20/2020,CA,Canada,AMRO,43,32.4,23,1509,33909,160,1506
4/21/2020,CA,Canada,AMRO,45,34.3,27,1474,35383,105,1611
4/22/2020,CA,Canada,AMRO,37,28.3,21,1991,37374,117,1728
4/23/2020,CA,Canada,AMRO,45,32.9,21,1549,38923,143,1871
4/24/2020,CA,Canada,AMRO,48,37.8,27,1890,40813,157,2028
4/25/2020,CA,Canada,AMRO,59,45,27,1926,42739,169,2197
4/26/2020,CA,Canada,AMRO,55,47.8,39,1614,44353,153,2350
4/27/2020,CA,Canada,AMRO,55,47.3,41,1425,45778,139,2489
4/28/2020,CA,Canada,AMRO,59,45.9,30,1538,47316,128,2617
4/29/2020,CA,Canada,AMRO,61,50.6,36,1698,49014,149,2766
4/30/2020,CA,Canada,AMRO,55,52.3,50,1349,50363,138,2904
5/1/2020,CA,Canada,AMRO,57,51.5,45,1693,52056,178,3082
5/2/2020,CA,Canada,AMRO,68,52.7,37,1601,53657,141,3223
5/3/2020,CA,Canada,AMRO,72,57,46,1915,55572,223,3446
5/4/2020,CA,Canada,AMRO,50,44.2,36,3793,59365,235,3681
5/5/2020,CA,Canada,AMRO,52,40.4,28,479,59844,85,3766
5/6/2020,CA,Canada,AMRO,59,47.1,36,1315,61159,149,3915
5/7/2020,CA,Canada,AMRO,57,46.6,37,1299,62458,196,4111
5/8/2020,CA,Canada,AMRO,43,35.5,32,1437,63895,169,4280
5/9/2020,CA,Canada,AMRO,41,35,27,1504,65399,191,4471
5/10/2020,CA,Canada,AMRO,54,42.4,32,1381,66780,157,4628
5/11/2020,CA,Canada,AMRO,50,41.5,34,1216,67996,100,4728
5/12/2020,CA,Canada,AMRO,46,38.7,27,1160,69156,178,4906
5/13/2020,CA,Canada,AMRO,57,44.6,28,1186,70342,143,5049
5/14/2020,CA,Canada,AMRO,64,51.6,34,1144,71486,160,5209
5/15/2020,CA,Canada,AMRO,55,52.1,48,1050,72536,128,5337
5/16/2020,CA,Canada,AMRO,63,55.6,50,1293,73829,162,5499
5/17/2020,CA,Canada,AMRO,66,57.6,46,1164,74993,96,5595
5/18/2020,CA,Canada,AMRO,70,59.6,52,1211,76204,107,5702
5/19/2020,CA,Canada,AMRO,68,57.5,46,1102,77306,103,5805
5/20/2020,CA,Canada,AMRO,75,61.1,43,1193,78499,52,5857
5/21/2020,CA,Canada,AMRO,77,63.5,50,1003,79502,98,5955
5/22/2020,CA,Canada,AMRO,82,67.6,48,1053,80555,107,6062
5/23/2020,CA,Canada,AMRO,75,66.6,57,1210,81765,118,6180
5/24/2020,CA,Canada,AMRO,82,65.8,48,1127,82892,97,6277
5/25/2020,CA,Canada,AMRO,73,66.4,63,1189,84081,103,6380
5/26/2020,CA,Canada,AMRO,91,75.5,57,1022,85103,73,6453
5/27/2020,CA,Canada,AMRO,95,80.9,66,895,85998,113,6566
5/28/2020,CA,Canada,AMRO,81,74,66,941,86939,105,6671
5/29/2020,CA,Canada,AMRO,81,71.3,64,963,87902,128,6799
5/30/2020,CA,Canada,AMRO,68,56.2,46,954,88856,119,6918
5/31/2020,CA,Canada,AMRO,55,47.1,39,885,89741,78,6996
6/1/2020,CA,Canada,AMRO,63,50.1,36,775,90516,96,7092
6/2/2020,CA,Canada,AMRO,61,53.9,46,835,91351,213,7305
6/3/2020,CA,Canada,AMRO,66,57.8,54,800,92151,39,7344
6/4/2020,CA,Canada,AMRO,77,64.8,50,597,92748,70,7414
6/5/2020,CA,Canada,AMRO,84,68.2,55,693,93441,129,7543
6/6/2020,CA,Canada,AMRO,75,65.8,59,629,94070,109,7652
6/7/2020,CA,Canada,AMRO,70,61.8,52,265,94335,51,7703
6/8/2020,CA,Canada,AMRO,72,62.3,50,722,95057,70,7773
6/9/2020,CA,Canada,AMRO,70,62.6,55,642,95699,27,7800
6/10/2020,CA,Canada,AMRO,84,69.4,57,545,96244,35,7835
6/11/2020,CA,Canada,AMRO,79,69.9,61,409,96653,62,7897
6/12/2020,CA,Canada,AMRO,63,57.7,46,472,97125,63,7960
6/13/2020,CA,Canada,AMRO,63,49.7,43,405,97530,34,7994
6/14/2020,CA,Canada,AMRO,68,57.3,46,413,97943,55,8049
6/15/2020,CA,Canada,AMRO,73,61.8,45,467,98410,58,8107
6/16/2020,CA,Canada,AMRO,81,67.3,48,377,98787,39,8146
6/17/2020,CA,Canada,AMRO,86,71.7,52,360,99147,29,8175
6/18/2020,CA,Canada,AMRO,90,75,55,320,99467,38,8213
6/19/2020,CA,Canada,AMRO,88,76.1,64,386,99853,41,8254
6/20/2020,CA,Canada,AMRO,90,77.8,64,367,100220,46,8300
6/21/2020,CA,Canada,AMRO,90,77.8,64,409,100629,46,8346
6/22/2020,CA,Canada,AMRO,90,76.9,68,390,101019,64,8410
6/23/2020,CA,Canada,AMRO,86,76.3,66,318,101337,20,8430
6/24/2020,CA,Canada,AMRO,70,67,61,300,101637,6,8436
6/25/2020,CA,Canada,AMRO,73,66.1,61,326,101963,18,8454
6/26/2020,CA,Canada,AMRO,79,68.8,57,279,102242,30,8484
6/27/2020,CA,Canada,AMRO,79,68.4,63,380,102622,20,8504
6/28/2020,CA,Canada,AMRO,81,68.9,63,172,102794,4,8508
6/29/2020,CA,Canada,AMRO,81,70.1,63,238,103032,8,8516
6/30/2020,CA,Canada,AMRO,81,71,64,218,103250,6,8522
7/1/2020,CA,Canada,AMRO,88,75,63,668,103918,44,8566
7/2/2020,CA,Canada,AMRO,86,76.5,70,286,104204,25,8591
7/3/2020,CA,Canada,AMRO,88,77.2,68,0,104204,0,8591
7/4/2020,CA,Canada,AMRO,86,75.4,66,568,104772,51,8642
7/5/2020,CA,Canada,AMRO,86,72.2,57,319,105091,21,8663
7/6/2020,CA,Canada,AMRO,86,74,61,226,105317,11,8674
7/7/2020,CA,Canada,AMRO,93,77.9,61,219,105536,10,8684
7/8/2020,CA,Canada,AMRO,91,80.7,70,399,105935,9,8693
7/9/2020,CA,Canada,AMRO,95,82.1,68,232,106167,18,8711
7/10/2020,CA,Canada,AMRO,97,83.3,70,267,106434,26,8737
7/11/2020,CA,Canada,AMRO,81,73.8,70,371,106805,12,8749
7/12/2020,CA,Canada,AMRO,81,72.9,70,321,107126,10,8759
7/13/2020,CA,Canada,AMRO,81,71.9,63,221,107347,14,8773
7/14/2020,CA,Canada,AMRO,84,72.7,63,243,107590,10,8783
7/15/2020,CA,Canada,AMRO,82,71.4,59,565,108155,7,8790
7/16/2020,CA,Canada,AMRO,81,72.9,63,331,108486,8,8798
7/17/2020,CA,Canada,AMRO,90,73.7,68,343,108829,12,8810
7/18/2020,CA,Canada,AMRO,90,78,63,435,109264,17,8827
7/19/2020,CA,Canada,AMRO,88,77.4,70,405,109669,12,8839
7/20/2020,CA,Canada,AMRO,84,75.6,68,330,109999,9,8848
7/21/2020,CA,Canada,AMRO,79,70.4,63,339,110338,4,8852
7/22/2020,CA,Canada,AMRO,77,66.7,61,786,111124,6,8858
7/23/2020,CA,Canada,AMRO,79,68.2,64,573,111697,4,8862
7/24/2020,CA,Canada,AMRO,86,74,61,543,112240,8,8870
7/25/2020,CA,Canada,AMRO,90,75.8,59,432,112672,4,8874
7/26/2020,CA,Canada,AMRO,95,82.1,70,534,113206,7,8881
7/27/2020,CA,Canada,AMRO,88,79.1,75,350,113556,4,8885
7/28/2020,CA,Canada,AMRO,88,76.9,66,355,113911,5,8890
7/29/2020,CA,Canada,AMRO,81,69.8,63,686,114597,11,8901
7/30/2020,CA,Canada,AMRO,79,68.6,59,397,114994,11,8912
7/31/2020,CA,Canada,AMRO,84,72.8,61,476,115470,5,8917
8/1/2020,CA,Canada,AMRO,86,74.2,61,329,115799,12,8929
8/2/2020,CA,Canada,AMRO,75,69.8,66,513,116312,6,8935
8/3/2020,CA,Canada,AMRO,77,68.8,63,287,116599,6,8941
8/4/2020,CA,Canada,AMRO,70,66.3,63,285,116884,4,8945
8/5/2020,CA,Canada,AMRO,73,66.5,61,147,117031,2,8947
8/6/2020,CA,Canada,AMRO,77,65.5,54,761,117792,11,8958
8/7/2020,CA,Canada,AMRO,81,68.2,54,395,118187,4,8962
8/8/2020,CA,Canada,AMRO,84,71.6,57,374,118561,4,8966
8/9/2020,CA,Canada,AMRO,73,69.1,64,424,118985,4,8970
8/10/2020,CA,Canada,AMRO,84,71.1,61,236,119221,6,8976
8/11/2020,CA,Canada,AMRO,86,75.5,68,230,119451,5,8981
8/12/2020,CA,Canada,AMRO,86,73.8,61,681,120132,6,8987
8/13/2020,CA,Canada,AMRO,88,74.9,63,289,120421,4,8991
8/14/2020,CA,Canada,AMRO,81,71.5,61,423,120844,15,9006
8/15/2020,CA,Canada,AMRO,82,70.3,57,390,121234,9,9015
8/16/2020,CA,Canada,AMRO,82,68.9,61,418,121652,5,9020
8/17/2020,CA,Canada,AMRO,77,66.6,63,237,121889,4,9024
8/18/2020,CA,Canada,AMRO,72,64.2,55,198,122087,2,9026
8/19/2020,CA,Canada,AMRO,70,61.3,54,785,122872,6,9032
8/20/2020,CA,Canada,AMRO,68,60.5,50,282,123154,13,9045
8/21/2020,CA,Canada,AMRO,73,66.4,61,336,123490,4,9049
8/22/2020,CA,Canada,AMRO,81,69.3,59,383,123873,5,9054
8/23/2020,CA,Canada,AMRO,82,71.4,64,499,124372,10,9064
8/24/2020,CA,Canada,AMRO,84,70.7,64,257,124629,7,9071
8/25/2020,CA,Canada,AMRO,73,68.9,59,267,124896,2,9073
8/26/2020,CA,Canada,AMRO,64,56.8,48,751,125647,10,9083
8/27/2020,CA,Canada,AMRO,61,55.5,48,322,125969,7,9090
8/28/2020,CA,Canada,AMRO,72,61.5,52,448,126417,4,9094
8/29/2020,CA,Canada,AMRO,63,59.4,57,431,126848,8,9102
8/30/2020,CA,Canada,AMRO,68,59.8,54,510,127358,6,9108
8/31/2020,CA,Canada,AMRO,72,60.2,50,315,127673,5,9113
9/1/2020,CA,Canada,AMRO,77,65.8,55,267,127940,4,9117
9/2/2020,CA,Canada,AMRO,79,69.3,64,1008,128948,9,9126
9/3/2020,CA,Canada,AMRO,75,65.5,55,477,129425,6,9132
9/4/2020,CA,Canada,AMRO,68,61.2,52,498,129923,3,9135
9/5/2020,CA,Canada,AMRO,70,56.7,48,570,130493,6,9141
9/6/2020,CA,Canada,AMRO,68,56.5,46,631,131124,0,9141
9/7/2020,CA,Canada,AMRO,77,64.8,54,371,131495,2,9143
9/8/2020,CA,Canada,AMRO,64,58,48,400,131895,2,9145
9/9/2020,CA,Canada,AMRO,61,56.1,54,247,132142,1,9146
9/10/2020,CA,Canada,AMRO,59,55,52,1606,133748,7,9153
9/11/2020,CA,Canada,AMRO,63,54,48,546,134294,2,9155
9/12/2020,CA,Canada,AMRO,68,52.9,41,630,134924,8,9163
9/13/2020,CA,Canada,AMRO,70,61.7,57,702,135626,0,9163
9/14/2020,CA,Canada,AMRO,61,53.5,41,515,136141,7,9170
9/15/2020,CA,Canada,AMRO,57,48,36,518,136659,1,9171
9/16/2020,CA,Canada,AMRO,72,62.1,50,1351,138010,8,9179
9/17/2020,CA,Canada,AMRO,59,53.9,41,793,138803,9,9188
9/18/2020,CA,Canada,AMRO,55,46.5,37,944,139747,5,9193
9/19/2020,CA,Canada,AMRO,57,44.8,32,1120,140867,7,9200
9/20/2020,CA,Canada,AMRO,59,48.1,37,1044,141911,5,9205
9/21/2020,CA,Canada,AMRO,64,47.3,32,863,142774,6,9211
9/22/2020,CA,Canada,AMRO,66,51.3,36,875,143649,6,9217
9/23/2020,CA,Canada,AMRO,73,60.8,48,1766,145415,11,9228
9/24/2020,CA,Canada,AMRO,63,56.8,50,1248,146663,6,9234
9/25/2020,CA,Canada,AMRO,64,55,48,1090,147753,9,9243
9/26/2020,CA,Canada,AMRO,79,61.8,45,1341,149094,6,9249
9/27/2020,CA,Canada,AMRO,79,68.9,63,1362,150456,6,9255
9/28/2020,CA,Canada,AMRO,79,69.5,59,1215,151671,7,9262
9/29/2020,CA,Canada,AMRO,70,62.1,55,1454,153125,6,9268
9/30/2020,CA,Canada,AMRO,61,54.4,50,2176,155301,10,9278
10/1/2020,CA,Canada,AMRO,63,53.8,48,1660,156961,13,9291
10/2/2020,CA,Canada,AMRO,52,48.7,43,1797,158758,6,9297
10/3/2020,CA,Canada,AMRO,54,44.9,39,1777,160535,22,9319
10/4/2020,CA,Canada,AMRO,57,48.7,41,2124,162659,90,9409
10/5/2020,CA,Canada,AMRO,54,49.1,45,1812,164471,53,9462
10/6/2020,CA,Canada,AMRO,61,53.6,43,1685,166156,19,9481
10/7/2020,CA,Canada,AMRO,61,54,45,2804,168960,23,9504
10/8/2020,CA,Canada,AMRO,48,42.5,36,2363,171323,26,9530
10/9/2020,CA,Canada,AMRO,57,47.1,32,1800,173123,11,9541
10/10/2020,CA,Canada,AMRO,73,63,46,2436,175559,16,9557
10/11/2020,CA,Canada,AMRO,50,42.2,36,2558,178117,28,9585
10/12/2020,CA,Canada,AMRO,57,45.8,34,2062,180179,23,9608
10/13/2020,CA,Canada,AMRO,54,48.9,45,1685,181864,5,9613
10/14/2020,CA,Canada,AMRO,61,48.2,39,975,182839,14,9627
10/15/2020,CA,Canada,AMRO,66,52.9,46,4042,186881,27,9654
10/16/2020,CA,Canada,AMRO,50,46.4,36,2506,189387,10,9664
10/17/2020,CA,Canada,AMRO,55,43.1,32,2345,191732,35,9699
10/18/2020,CA,Canada,AMRO,57,49.5,37,2374,194106,23,9722
10/19/2020,CA,Canada,AMRO,55,45.3,43,2215,196321,24,9746
10/20/2020,CA,Canada,AMRO,48,41.5,36,1827,198148,14,9760
10/21/2020,CA,Canada,AMRO,61,47.1,36,3289,201437,18,9778
10/22/2020,CA,Canada,AMRO,52,47.5,41,2251,203688,16,9794
10/23/2020,CA,Canada,AMRO,75,62.1,48,2672,206360,35,9829
10/24/2020,CA,Canada,AMRO,66,45.7,36,2788,209148,33,9862
10/25/2020,CA,Canada,AMRO,41,35.7,30,2584,211732,26,9888
10/26/2020,CA,Canada,AMRO,37,35.6,32,2227,213959,34,9922
10/27/2020,CA,Canada,AMRO,37,32.8,28,2145,216104,24,9946
10/28/2020,CA,Canada,AMRO,48,37.7,30,4109,220213,27,9973
10/29/2020,CA,Canada,AMRO,45,39.6,32,2674,222887,28,10001
10/30/2020,CA,Canada,AMRO,39,30,23,2699,225586,31,10032
10/31/2020,CA,Canada,AMRO,43,31.5,19,2956,228542,42,10074
11/1/2020,CA,Canada,AMRO,46,39.9,30,3457,231999,36,10110
11/2/2020,CA,Canada,AMRO,36,30.7,28,2512,234511,26,10136
11/3/2020,CA,Canada,AMRO,32,28.4,25,2330,236841,43,10179
11/4/2020,CA,Canada,AMRO,55,37,27,3422,240263,29,10208
11/5/2020,CA,Canada,AMRO,66,49.6,30,4672,244935,71,10279
11/6/2020,CA,Canada,AMRO,64,55.2,46,2768,247703,52,10331
11/7/2020,CA,Canada,AMRO,68,56.8,48,3635,251338,50,10381
11/8/2020,CA,Canada,AMRO,,,,4471,255809,55,10436
11/9/2020,CA,Canada,AMRO,72,56,43,4246,260055,54,10490
11/10/2020,CA,Canada,AMRO,73,60.2,48,4058,264113,32,10522
11/11/2020,CA,Canada,AMRO,66,59.9,39,4622,268735,42,10564
11/12/2020,CA,Canada,AMRO,46,37.4,28,4302,273037,68,10632
